Fecha Hora,Fecha Hora(RAW),Tiempo de Ping,Tiempo de Ping(RAW),Perdida de paquetes(RAW),Disponibilidad de sistema,Disponibilidad de sistema(RAW),Trafico suma (volumen),Trafico suma (volumen)(RAW),Trafico suma (velocidad),Trafico suma (velocidad)(RAW),"Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )","Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )(RAW)","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )(RAW)","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )(RAW)",CPU 1000,CPU 1000(RAW),Available Memory 1 (Processor),Available Memory 1 (Processor)(RAW)
05/07/2020 6:00:00 - 7:00:00,44017.5,6 mseg,5.7117,0,149 d,12952800,0,0,0,0,28 °C,28.1667,37 °C,36.9667,41 °C,40.9833,2%,2,340 MByte,356209317.2
05/07/2020 7:00:00 - 8:00:00,44017.54167,4 mseg,3.5267,0,149 d,12956400,0,0,0,0,28 °C,28.05,37 °C,36.65,41 °C,40.95,2%,2,340 MByte,356209314.8
05/07/2020 8:00:00 - 9:00:00,44017.58333,5 mseg,5.0767,0,150 d,12960000,0,0,0,0,28 °C,28.1667,37 °C,36.95,41 °C,41,2%,2,340 MByte,356209320.5
05/07/2020 9:00:00 - 10:00:00,44017.625,2 mseg,2.2383,0,150 d,12963600,0,0,0,0,29 °C,28.8333,37 °C,37,41 °C,41,"2,05 %",2.05,340 MByte,356209316.7
05/07/2020 10:00:00 - 11:00:00,44017.66667,2 mseg,2.1917,0,150 d,12967200,0,0,0,0,29 °C,28.9833,37 °C,37,41 °C,41.1167,"2,02 %",2.0167,340 MByte,356209317.4
05/07/2020 11:00:00 - 12:00:00,44017.70833,2 mseg,2.21,0,150 d,12970800,0,0,0,0,29 °C,29.1667,37 °C,37.3833,42 °C,41.9833,2%,2,340 MByte,356209301.3
05/07/2020 12:00:00 - 13:00:00,44017.75,2 mseg,2.15,0,150 d,12974400,0,0,0,0,30 °C,30,38 °C,38,42 °C,42,2%,2,340 MByte,356209269.3
05/07/2020 13:00:00 - 14:00:00,44017.79167,3 mseg,2.8017,0,150 d,12978000,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.0333,2%,2,340 MByte,356209272.7
05/07/2020 14:00:00 - 15:00:00,44017.83333,5 mseg,4.975,0,150 d,12981600,0,0,0,0,30 °C,30.25,38 °C,38,42 °C,42,2%,2,340 MByte,356209255.1
05/07/2020 15:00:00 - 16:00:00,44017.875,2 mseg,2.3317,0,150 d,12985200,0,0,0,0,31 °C,30.9833,39 °C,38.6333,42 °C,42.4333,2%,2,340 MByte,356209273.2
05/07/2020 16:00:00 - 17:00:00,44017.91667,2 mseg,2.3,0,150 d,12988800,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9833,2%,2,340 MByte,356209294.1
05/07/2020 17:00:00 - 18:00:00,44017.95833,2 mseg,2.1967,0,150 d,12992400,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.8833,2%,2,340 MByte,356209292.7
05/07/2020 18:00:00 - 19:00:00,44018,3 mseg,2.8367,0,150 d,12996000,0,0,0,0,31 °C,30.85,39 °C,38.6,42 °C,42.1167,2%,2,340 MByte,356209282.2
05/07/2020 19:00:00 - 20:00:00,44018.04167,4 mseg,4.14,0,150 d,12999600,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.1167,2%,2,340 MByte,356209269.3
05/07/2020 20:00:00 - 21:00:00,44018.08333,2 mseg,2.4717,0,150 d,13003200,0,0,0,0,30 °C,29.9833,38 °C,38,42 °C,42,2%,2,340 MByte,356209280.7
05/07/2020 21:00:00 - 22:00:00,44018.125,2 mseg,2.2883,0,150 d,13006800,0,0,0,0,30 °C,29.7,38 °C,38,42 °C,42,2%,2,340 MByte,356209278.7
05/07/2020 22:00:00 - 23:00:00,44018.16667,3 mseg,3.2867,0,150 d,13010400,0,0,0,0,29 °C,29.2833,38 °C,38,42 °C,42,2%,2,340 MByte,356209301.5
05/07/2020 23:00:00 - 0:00:00,44018.20833,2 mseg,2.21,0,150 d,13014000,0,0,0,0,29 °C,29.05,37 °C,37.4333,42 °C,42,2%,2,340 MByte,356209316.4
06/07/2020 0:00:00 - 1:00:00,44018.25,2 mseg,2.2167,0,150 d,13017600,0,0,0,0,29 °C,29.1833,38 °C,37.8667,42 °C,42,2%,2,340 MByte,356209318.5
06/07/2020 1:00:00 - 2:00:00,44018.29167,2 mseg,2.18,0,150 d,13021200,0,0,0,0,29 °C,29.4667,38 °C,38,42 °C,42,2%,2,340 MByte,356209315.1
06/07/2020 2:00:00 - 3:00:00,44018.33333,2 mseg,2.4417,0,150 d,13024800,0,0,0,0,29 °C,29.0667,38 °C,37.5167,42 °C,42,"2,10 %",2.1,340 MByte,356211204.3
06/07/2020 3:00:00 - 4:00:00,44018.375,2 mseg,2.345,0,150 d,13028400,0,0,0,0,29 °C,29,37 °C,37.15,42 °C,41.9667,"2,05 %",2.05,340 MByte,356209335.1
06/07/2020 4:00:00 - 5:00:00,44018.41667,5 mseg,4.945,0,150 d,13032000,0,0,0,0,29 °C,29,37 °C,37,42 °C,41.8333,2%,2,340 MByte,356209325.9
06/07/2020 5:00:00 - 6:00:00,44018.45833,2 mseg,2.1167,0,150 d,13035600,0,0,0,0,29 °C,29,37 °C,37,42 °C,41.9,2%,2,340 MByte,356209333.3
06/07/2020 6:00:00 - 7:00:00,44018.5,2 mseg,2.1767,0,150 d,13039200,0,0,0,0,29 °C,28.8833,37 °C,37,41 °C,41.1333,2%,2,340 MByte,356209342
06/07/2020 7:00:00 - 8:00:00,44018.54167,2 mseg,2.1433,0,150 d,13042800,0,0,0,0,28 °C,28.05,37 °C,36.85,41 °C,41.3167,2%,2,340 MByte,356209333.9
06/07/2020 8:00:00 - 9:00:00,44018.58333,5 mseg,4.51,0,151 d,13046400,0,0,0,0,28 °C,28,37 °C,37,41 °C,41.45,"2,43 %",2.4333,340 MByte,356209326.7
06/07/2020 9:00:00 - 10:00:00,44018.625,3 mseg,2.5883,0,151 d,13050000,0,0,0,0,28 °C,28,37 °C,37,41 °C,41.1833,"2,18 %",2.1833,340 MByte,356209336.4
06/07/2020 10:00:00 - 11:00:00,44018.66667,2 mseg,2.45,0,151 d,13053600,0,0,0,0,28 °C,28,37 °C,37,41 °C,41,"2,18 %",2.1833,340 MByte,356209290.7
06/07/2020 11:00:00 - 12:00:00,44018.70833,2 mseg,2.2867,0,151 d,13057200,0,0,0,0,28 °C,28.2,37 °C,37,41 °C,41.1833,"2,20 %",2.2,340 MByte,356209220.3
06/07/2020 12:00:00 - 13:00:00,44018.75,5 mseg,4.83,0,151 d,13060800,0,0,0,0,29 °C,28.8167,37 °C,37,41 °C,41,"2,23 %",2.2333,340 MByte,356209217.8
06/07/2020 13:00:00 - 14:00:00,44018.79167,2 mseg,2.3817,0,151 d,13064400,0,0,0,0,29 °C,28.95,37 °C,37,41 °C,41,"2,42 %",2.4167,340 MByte,356195848.1
06/07/2020 14:00:00 - 15:00:00,44018.83333,2 mseg,2.3033,0,151 d,13068000,0,0,0,0,29 °C,29,37 °C,37,41 °C,41.0333,"2,45 %",2.45,340 MByte,356199945.5
06/07/2020 15:00:00 - 16:00:00,44018.875,2 mseg,2.5,0,151 d,13071600,0,0,0,0,29 °C,29.2,37 °C,37.4167,42 °C,41.8333,"2,67 %",2.6667,340 MByte,356188092.9
06/07/2020 16:00:00 - 17:00:00,44018.91667,2 mseg,2.3617,0,151 d,13075200,0,0,0,0,29 °C,29.05,37 °C,37.4667,42 °C,41.9333,"2,52 %",2.5167,340 MByte,356198084.5
06/07/2020 17:00:00 - 18:00:00,44018.95833,2 mseg,2.2083,0,151 d,13078800,0,0,0,0,29 °C,29,37 °C,37.25,42 °C,41.9333,"2,28 %",2.2833,340 MByte,356204496.6
06/07/2020 18:00:00 - 19:00:00,44019,2 mseg,2.2583,0,151 d,13082400,0,0,0,0,29 °C,29,37 °C,37,42 °C,41.5333,"2,20 %",2.2,340 MByte,356209198
06/07/2020 19:00:00 - 20:00:00,44019.04167,5 mseg,5.375,0,151 d,13086000,0,0,0,0,29 °C,28.8667,37 °C,37,41 °C,41,"2,07 %",2.0667,340 MByte,356209198
06/07/2020 20:00:00 - 21:00:00,44019.08333,2 mseg,2.0933,0,151 d,13089600,0,0,0,0,28 °C,28.1833,36 °C,36.3833,41 °C,40.9833,"2,05 %",2.05,340 MByte,356209213.5
06/07/2020 21:00:00 - 22:00:00,44019.125,2 mseg,2.3283,0.1667,151 d,13093200,0,0,0,0,28 °C,28.0333,37 °C,36.8167,41 °C,41,"2,12 %",2.1167,340 MByte,356209202.7
06/07/2020 22:00:00 - 23:00:00,44019.16667,2 mseg,2.3917,0,151 d,13096800,0,0,0,0,28 °C,28,37 °C,36.8333,41 °C,41.25,"2,05 %",2.05,340 MByte,356209202.1
06/07/2020 23:00:00 - 0:00:00,44019.20833,2 mseg,2.21,0,151 d,13100400,0,0,0,0,28 °C,28,37 °C,36.9833,42 °C,41.6,"2,07 %",2.0667,340 MByte,356209189.7
07/07/2020 0:00:00 - 1:00:00,44019.25,2 mseg,2.2617,0,151 d,13104000,0,0,0,0,28 °C,28,37 °C,37,42 °C,41.8,"2,05 %",2.05,340 MByte,356209214.3
07/07/2020 1:00:00 - 2:00:00,44019.29167,2 mseg,2.0983,0,151 d,13107600,0,0,0,0,28 °C,28,37 °C,36.9667,42 °C,41.6333,2%,2,340 MByte,356209202.2
07/07/2020 2:00:00 - 3:00:00,44019.33333,6 mseg,6.2133,0,151 d,13111200,0,0,0,0,28 °C,28,37 °C,37,41 °C,41.0667,2%,2,340 MByte,356209193.1
07/07/2020 3:00:00 - 4:00:00,44019.375,2 mseg,2.1967,0,151 d,13114800,0,0,0,0,28 °C,28,36 °C,36.3167,41 °C,41,2%,2,340 MByte,356209197
07/07/2020 4:00:00 - 5:00:00,44019.41667,2 mseg,2.245,0,151 d,13118400,0,0,0,0,28 °C,27.9,36 °C,36,41 °C,41,"2,03 %",2.0333,340 MByte,356209215.1
07/07/2020 5:00:00 - 6:00:00,44019.45833,2 mseg,2.3667,0,151 d,13122000,0,0,0,0,28 °C,27.9667,36 °C,36,41 °C,41,"2,05 %",2.05,340 MByte,356209217.8
07/07/2020 6:00:00 - 7:00:00,44019.5,2 mseg,2.2033,0,151 d,13125600,0,0,0,0,27 °C,27.2,36 °C,36,41 °C,40.6333,2%,2,340 MByte,356209217.3
07/07/2020 7:00:00 - 8:00:00,44019.54167,2 mseg,2.1217,0,151 d,13129200,0,0,0,0,27 °C,26.9833,35 °C,35.4167,40 °C,40.0667,"2,10 %",2.1,340 MByte,356209219.7
07/07/2020 8:00:00 - 9:00:00,44019.58333,2 mseg,2.215,0,152 d,13132800,0,0,0,0,27 °C,27,35 °C,35,40 °C,40,"2,18 %",2.1833,340 MByte,356209219.3
07/07/2020 9:00:00 - 10:00:00,44019.625,2 mseg,2.3367,0,152 d,13136400,0,0,0,0,27 °C,27,35 °C,35.4,40 °C,40.0167,"2,27 %",2.2667,340 MByte,356209218.7
07/07/2020 10:00:00 - 11:00:00,44019.66667,2 mseg,2.3917,0,152 d,13140000,0,0,0,0,27 °C,27.3667,36 °C,36,41 °C,40.5833,"2,22 %",2.2167,340 MByte,356209220.4
07/07/2020 11:00:00 - 12:00:00,44019.70833,2 mseg,2.2483,0,152 d,13143600,0,0,0,0,28 °C,27.9667,36 °C,36,41 °C,40.9667,"2,22 %",2.2167,340 MByte,356209220
07/07/2020 12:00:00 - 13:00:00,44019.75,2 mseg,2.2617,0,152 d,13147200,0,0,0,0,28 °C,28,36 °C,36.3333,41 °C,40.9833,"2,23 %",2.2333,340 MByte,356201758.9
07/07/2020 13:00:00 - 14:00:00,44019.79167,2 mseg,2.265,0,152 d,13150800,0,0,0,0,28 °C,28,37 °C,36.9833,42 °C,41.5167,"2,48 %",2.4833,340 MByte,356193662.1
07/07/2020 14:00:00 - 15:00:00,44019.83333,3 mseg,2.8433,0,152 d,13154400,0,0,0,0,28 °C,28,37 °C,37,42 °C,41.6333,"2,60 %",2.6,340 MByte,356186400.6
07/07/2020 15:00:00 - 16:00:00,44019.875,2 mseg,2.3967,0,152 d,13158000,0,0,0,0,28 °C,28,37 °C,37,41 °C,41.3833,"2,52 %",2.5167,340 MByte,356188451.5
07/07/2020 16:00:00 - 17:00:00,44019.91667,3 mseg,2.9517,0,152 d,13161600,0,0,0,0,28 °C,28,37 °C,37,41 °C,41,"3,10 %",3.1,340 MByte,356178722.8
07/07/2020 17:00:00 - 18:00:00,44019.95833,2 mseg,2.2017,0,152 d,13165200,0,0,0,0,28 °C,28,37 °C,37,41 °C,41,"2,60 %",2.6,340 MByte,356189632.3
07/07/2020 18:00:00 - 19:00:00,44020,2 mseg,2.1883,0,152 d,13168800,0,0,0,0,28 °C,28,37 °C,37,41 °C,41.0333,"2,38 %",2.3833,340 MByte,356190836.7
07/07/2020 19:00:00 - 20:00:00,44020.04167,2 mseg,2.11,0,152 d,13172400,0,0,0,0,28 °C,28,36 °C,36.25,41 °C,41,"2,28 %",2.2833,340 MByte,356190585.3
07/07/2020 20:00:00 - 21:00:00,44020.08333,2 mseg,2.2317,0,152 d,13176000,0,0,0,0,28 °C,27.9667,36 °C,36,41 °C,41,"2,35 %",2.35,340 MByte,356190621.9
